ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM,ORIGEN
2183,146451,2001-01-09,SPORTS,SP3100,1,"Murray, Mr. Tom",CATALOG
2184,154228,2001-02-20,SPORTS,SP1400,1,"Murray, Mr. Tom",CATALOG
2185,98689,1997-01-01,SPORTS,SP2200,1,"Liston, Ms. Annyce",CATALOG
2186,98689,1997-01-01,SPORTS,SP2600,1,"Liston, Ms. Annyce",CATALOG
2187,98689,1997-01-01,SPORTS,SP3100,2,"Liston, Ms. Annyce",CATALOG
2188,103947,1997-02-10,SPORTS,SP1400,4,"Liston, Ms. Annyce",CATALOG
2189,114684,1997-04-17,GARDENING,GD1600,2,"Liston, Ms. Annyce",CATALOG
2190,136955,1997-08-13,TOYS,TY4100,1,"Liston, Ms. Annyce",CATALOG
2191,146274,1997-10-01,PETS,PT1400,4,"Liston, Ms. Annyce",CATALOG
2192,161086,1997-12-19,TOYS,TY1600,1,"Liston, Ms. Annyce",CATALOG
2193,161086,1997-12-19,TOYS,TY4200,1,"Liston, Ms. Annyce",CATALOG
2194,161086,1997-12-19,TOYS,TY4300,4,"Liston, Ms. Annyce",CATALOG
2195,161086,1997-12-19,TOYS,TY4600,1,"Liston, Ms. Annyce",CATALOG
2196,162792,1997-12-28,TOYS,TY4300,1,"Liston, Ms. Annyce",CATALOG
2197,183230,1998-04-17,SPORTS,SP1600,1,"Liston, Ms. Annyce",CATALOG
2198,185042,1998-04-25,TOYS,TY1800,1,"Liston, Ms. Annyce",CATALOG
2199,227598,1998-10-24,SPORTS,SP1300,1,"Liston, Ms. Annyce",CATALOG
2200,229229,1998-10-31,GARDENING,GD1600,1,"Liston, Ms. Annyce",CATALOG
2201,98689,2000-04-10,SPORTS,SP2200,1,"Liston, Ms. Annyce",CATALOG
2202,98689,2000-04-10,SPORTS,SP2600,1,"Liston, Ms. Annyce",CATALOG
2203,98689,2000-04-10,SPORTS,SP3100,2,"Liston, Ms. Annyce",CATALOG
2204,103947,2000-05-20,SPORTS,SP1400,4,"Liston, Ms. Annyce",CATALOG
2205,114684,2000-07-25,GARDENING,GD1600,2,"Liston, Ms. Annyce",CATALOG
2206,136955,2000-11-20,TOYS,TY4100,1,"Liston, Ms. Annyce",CATALOG
2207,146274,2001-01-08,PETS,PT1400,4,"Liston, Ms. Annyce",CATALOG
2208,161086,2001-03-28,TOYS,TY1600,1,"Liston, Ms. Annyce",CATALOG
2209,161086,2001-03-28,TOYS,TY4200,1,"Liston, Ms. Annyce",CATALOG
2210,161086,2001-03-28,TOYS,TY4300,4,"Liston, Ms. Annyce",CATALOG
2211,161086,2001-03-28,TOYS,TY4600,1,"Liston, Ms. Annyce",CATALOG
2212,162792,2001-04-06,TOYS,TY4300,1,"Liston, Ms. Annyce",CATALOG
2213,119317,1997-05-12,SPORTS,SP3200,1,"Hall, Mr. Brett",CATALOG
2214,124734,1997-06-10,SPORTS,SP1000,1,"Hall, Mr. Brett",CATALOG
2215,138810,1997-08-23,TOYS,TY1850,1,"Hall, Mr. Brett",CATALOG
2216,147723,1997-10-09,GARDENING,GD1001,1,"Hall, Mr. Brett",CATALOG
2217,147723,1997-10-09,GARDENING,GD1400,2,"Hall, Mr. Brett",CATALOG
2218,147723,1997-10-09,GARDENING,GD2300,1,"Hall, Mr. Brett",CATALOG
2219,147723,1997-10-09,GARDENING,GD4200,3,"Hall, Mr. Brett",CATALOG
2220,160328,1997-12-15,TOYS,TY2400,4,"Hall, Mr. Brett",CATALOG
2221,162092,1997-12-24,PETS,PT2400,1,"Hall, Mr. Brett",CATALOG
2222,188621,1998-05-11,SPORTS,SP1300,1,"Hall, Mr. Brett",CATALOG
2223,195294,1998-06-09,SPORTS,SP2400,1,"Hall, Mr. Brett",CATALOG
2224,238629,1998-12-10,PETS,PT2400,2,"Hall, Mr. Brett",CATALOG
2225,241386,1998-12-22,PETS,PT1200,1,"Hall, Mr. Brett",CATALOG
2226,119317,2000-08-19,SPORTS,SP3200,1,"Hall, Mr. Brett",CATALOG
2227,124734,2000-09-17,SPORTS,SP1000,1,"Hall, Mr. Brett",CATALOG
2228,138810,2000-11-30,TOYS,TY1850,1,"Hall, Mr. Brett",CATALOG
2229,147723,2001-01-16,GARDENING,GD1001,1,"Hall, Mr. Brett",CATALOG
2230,147723,2001-01-16,GARDENING,GD1400,2,"Hall, Mr. Brett",CATALOG
2231,147723,2001-01-16,GARDENING,GD2300,1,"Hall, Mr. Brett",CATALOG
2232,147723,2001-01-16,GARDENING,GD4200,3,"Hall, Mr. Brett",CATALOG
2233,160328,2001-03-24,TOYS,TY2400,4,"Hall, Mr. Brett",CATALOG
2234,162092,2001-04-02,PETS,PT2400,1,"Hall, Mr. Brett",CATALOG
2235,100457,1997-01-15,GARDENING,GD2400,1,"Scott, Mr. Conrad",CATALOG
2236,122695,1997-05-30,SPORTS,SP2400,1,"Scott, Mr. Conrad",CATALOG
2237,123241,1997-06-02,PETS,PT1400,2,"Scott, Mr. Conrad",CATALOG
2238,123241,1997-06-02,PETS,PT2000,1,"Scott, Mr. Conrad",CATALOG
2239,123241,1997-06-02,PETS,PT3400,2,"Scott, Mr. Conrad",CATALOG
2240,123241,1997-06-02,PETS,PT3500,1,"Scott, Mr. Conrad",CATALOG
2241,133316,1997-07-25,SPORTS,SP3100,1,"Scott, Mr. Conrad",CATALOG
2242,149740,1997-10-20,TOYS,TY4500,1,"Scott, Mr. Conrad",CATALOG
2243,165269,1998-01-13,GARDENING,GD1300,1,"Scott, Mr. Conrad",CATALOG
2244,172771,1998-02-25,SOFTWARE,SW2842,2,"Scott, Mr. Conrad",CATALOG
2245,176080,1998-03-14,COLLECTIBLES,CC4100,1,"Scott, Mr. Conrad",CATALOG
2246,187238,1998-05-05,PETS,PT1200,1,"Scott, Mr. Conrad",CATALOG
2247,204908,1998-07-20,SPORTS,SP2600,1,"Scott, Mr. Conrad",CATALOG
2248,219336,1998-09-19,PETS,PT2400,1,"Scott, Mr. Conrad",CATALOG
2249,219336,1998-09-19,PETS,PT3200,1,"Scott, Mr. Conrad",CATALOG
2250,219336,1998-09-19,PETS,PT4100,4,"Scott, Mr. Conrad",CATALOG
2251,219336,1998-09-19,PETS,PT4600,1,"Scott, Mr. Conrad",CATALOG
2252,229027,1998-10-30,PETS,PT2300,3,"Scott, Mr. Conrad",CATALOG
2253,100457,2000-04-24,GARDENING,GD2400,1,"Scott, Mr. Conrad",CATALOG
2254,122695,2000-09-06,SPORTS,SP2400,1,"Scott, Mr. Conrad",CATALOG
2255,123241,2000-09-09,PETS,PT1400,2,"Scott, Mr. Conrad",CATALOG
2256,123241,2000-09-09,PETS,PT2000,1,"Scott, Mr. Conrad",CATALOG
2257,123241,2000-09-09,PETS,PT3400,2,"Scott, Mr. Conrad",CATALOG
2258,123241,2000-09-09,PETS,PT3500,1,"Scott, Mr. Conrad",CATALOG
2259,133316,2000-11-01,SPORTS,SP3100,1,"Scott, Mr. Conrad",CATALOG
2260,149740,2001-01-27,TOYS,TY4500,1,"Scott, Mr. Conrad",CATALOG
2261,165269,2001-04-22,GARDENING,GD1300,1,"Scott, Mr. Conrad",CATALOG
2262,103814,1997-02-09,SPORTS,SP2700,1,"Jones, Mr. Jonathan",CATALOG
2263,117988,1997-05-05,SPORTS,SP3300,1,"Jones, Mr. Jonathan",CATALOG
2264,141343,1997-09-05,PETS,PT1400,1,"Jones, Mr. Jonathan",CATALOG
2265,141343,1997-09-05,PETS,PT3200,2,"Jones, Mr. Jonathan",CATALOG
2266,141343,1997-09-05,PETS,PT4600,3,"Jones, Mr. Jonathan",CATALOG
2267,143650,1997-09-17,TOYS,TY3500,1,"Jones, Mr. Jonathan",CATALOG
2268,144414,1997-09-21,TOYS,TY1300,1,"Jones, Mr. Jonathan",CATALOG
2269,144414,1997-09-21,TOYS,TY1850,1,"Jones, Mr. Jonathan",CATALOG
2270,144414,1997-09-21,TOYS,TY1850,4,"Jones, Mr. Jonathan",CATALOG
2271,155952,1997-11-22,TOYS,TY4300,1,"Jones, Mr. Jonathan",CATALOG
2272,162976,1997-12-29,SPORTS,SP3100,1,"Jones, Mr. Jonathan",CATALOG
2273,171102,1998-02-16,GARDENING,GD4100,1,"Jones, Mr. Jonathan",CATALOG
2274,190931,1998-05-21,TOYS,TY2700,2,"Jones, Mr. Jonathan",CATALOG
2275,191168,1998-05-22,SOFTWARE,SW8511,1,"Jones, Mr. Jonathan",CATALOG
2276,195801,1998-06-11,TOYS,TY4800,1,"Jones, Mr. Jonathan",CATALOG
2277,201468,1998-07-05,PETS,PT3300,1,"Jones, Mr. Jonathan",CATALOG
2278,201468,1998-07-05,PETS,PT3400,1,"Jones, Mr. Jonathan",CATALOG
2279,201468,1998-07-05,PETS,PT3500,2,"Jones, Mr. Jonathan",CATALOG
2280,202627,1998-07-10,TOYS,TY1600,2,"Jones, Mr. Jonathan",CATALOG
2281,213192,1998-08-24,SPORTS,SP3000,1,"Jones, Mr. Jonathan",CATALOG
2282,219822,1998-09-21,PETS,PT4100,4,"Jones, Mr. Jonathan",CATALOG
2283,103814,2000-05-19,SPORTS,SP2700,1,"Jones, Mr. Jonathan",CATALOG
2284,117988,2000-08-12,SPORTS,SP3300,1,"Jones, Mr. Jonathan",CATALOG
2285,141343,2000-12-13,PETS,PT1400,1,"Jones, Mr. Jonathan",CATALOG
2286,141343,2000-12-13,PETS,PT3200,2,"Jones, Mr. Jonathan",CATALOG
2287,141343,2000-12-13,PETS,PT4600,3,"Jones, Mr. Jonathan",CATALOG
2288,143650,2000-12-25,TOYS,TY3500,1,"Jones, Mr. Jonathan",CATALOG
2289,144414,2000-12-29,TOYS,TY1300,1,"Jones, Mr. Jonathan",CATALOG
2290,144414,2000-12-29,TOYS,TY1850,1,"Jones, Mr. Jonathan",CATALOG
2291,144414,2000-12-29,TOYS,TY1850,4,"Jones, Mr. Jonathan",CATALOG
2292,155952,2001-03-01,TOYS,TY4300,1,"Jones, Mr. Jonathan",CATALOG
2293,162976,2001-04-07,SPORTS,SP3100,1,"Jones, Mr. Jonathan",CATALOG
2294,171102,2001-05-26,GARDENING,GD4100,1,"Jones, Mr. Jonathan",CATALOG
2295,129352,1997-07-04,SPORTS,SP2000,1,"Blaska, Mr. Herman",CATALOG
2296,129352,1997-07-04,SPORTS,SP3100,1,"Blaska, Mr. Herman",CATALOG
2297,129352,1997-07-04,SPORTS,SP3200,1,"Blaska, Mr. Herman",CATALOG
2299,132728,1997-07-22,SPORTS,SP2400,1,"Blaska, Mr. Herman",CATALOG
2300,156340,1997-11-24,SOFTWARE,SW3909,3,"Blaska, Mr. Herman",CATALOG
2301,157119,1997-11-28,PETS,PT4500,1,"Blaska, Mr. Herman",CATALOG
2302,234388,1998-11-22,SPORTS,SP1600,1,"Blaska, Mr. Herman",CATALOG
2303,234388,1998-11-22,SPORTS,SP2500,1,"Blaska, Mr. Herman",CATALOG
2304,234388,1998-11-22,SPORTS,SP3000,1,"Blaska, Mr. Herman",CATALOG
2305,234388,1998-11-22,SPORTS,SP3200,1,"Blaska, Mr. Herman",CATALOG
2306,129352,2000-10-11,SPORTS,SP2000,1,"Blaska, Mr. Herman",CATALOG
2307,129352,2000-10-11,SPORTS,SP3100,1,"Blaska, Mr. Herman",CATALOG
2308,129352,2000-10-11,SPORTS,SP3200,1,"Blaska, Mr. Herman",CATALOG
2310,132728,2000-10-29,SPORTS,SP2400,1,"Blaska, Mr. Herman",CATALOG
2311,156340,2001-03-03,SOFTWARE,SW3909,3,"Blaska, Mr. Herman",CATALOG
2312,157119,2001-03-07,PETS,PT4500,1,"Blaska, Mr. Herman",CATALOG
2313,130673,1997-07-11,GARDENING,GD1500,2,"Occianna, Mr. Christian",CATALOG
2314,145341,1997-09-26,PETS,PT1400,1,"Occianna, Mr. Christian",CATALOG
2315,154241,1997-11-13,TOYS,TY4600,1,"Occianna, Mr. Christian",CATALOG
2316,178088,1998-03-24,GARDENING,GD4000,1,"Occianna, Mr. Christian",CATALOG
2317,187241,1998-05-05,GARDENING,GD1100,1,"Occianna, Mr. Christian",CATALOG
2318,187241,1998-05-05,GARDENING,GD1300,1,"Occianna, Mr. Christian",CATALOG
2319,187241,1998-05-05,GARDENING,GD3100,1,"Occianna, Mr. Christian",CATALOG
2320,196746,1998-06-15,SPORTS,SP2200,1,"Occianna, Mr. Christian",CATALOG
2321,216748,1998-09-08,SPORTS,SP2400,2,"Occianna, Mr. Christian",CATALOG
2322,221717,1998-09-29,SPORTS,SP3200,1,"Occianna, Mr. Christian",CATALOG
2323,229035,1998-10-30,SPORTS,SP1500,1,"Occianna, Mr. Christian",CATALOG
2324,233951,1998-11-20,TOYS,TY4100,1,"Occianna, Mr. Christian",CATALOG
2325,130673,2000-10-18,GARDENING,GD1500,2,"Occianna, Mr. Christian",CATALOG
2326,145341,2001-01-03,PETS,PT1400,1,"Occianna, Mr. Christian",CATALOG
2327,154241,2001-02-20,TOYS,TY4600,1,"Occianna, Mr. Christian",CATALOG
2328,101619,1997-01-24,GARDENING,GD1010,1,"Jones, Mr. Brainard",CATALOG
2329,108261,1997-03-10,PETS,PT1000,2,"Jones, Mr. Brainard",CATALOG
2330,131980,1997-07-18,TOYS,TY3500,1,"Jones, Mr. Brainard",CATALOG
2331,144986,1997-09-24,SOFTWARE,SW1207,1,"Jones, Mr. Brainard",CATALOG
2332,144986,1997-09-24,SOFTWARE,SW1807,4,"Jones, Mr. Brainard",CATALOG
2333,144986,1997-09-24,SOFTWARE,SW4792,4,"Jones, Mr. Brainard",CATALOG
2334,144986,1997-09-24,SOFTWARE,SW9782,3,"Jones, Mr. Brainard",CATALOG
2335,149567,1997-10-19,SPORTS,SP1100,1,"Jones, Mr. Brainard",CATALOG
2336,149567,1997-10-19,SPORTS,SP2000,1,"Jones, Mr. Brainard",CATALOG
2337,149567,1997-10-19,SPORTS,SP3200,1,"Jones, Mr. Brainard",CATALOG
2338,197495,1998-06-18,GARDENING,GD1400,4,"Jones, Mr. Brainard",CATALOG
2339,204444,1998-07-18,SOFTWARE,SW3482,1,"Jones, Mr. Brainard",CATALOG
2340,204444,1998-07-18,SOFTWARE,SW5493,4,"Jones, Mr. Brainard",CATALOG
2341,204444,1998-07-18,SOFTWARE,SW8376,1,"Jones, Mr. Brainard",CATALOG
2342,204444,1998-07-18,SOFTWARE,SW9604,1,"Jones, Mr. Brainard",CATALOG
2343,212725,1998-08-22,TOYS,TY3300,4,"Jones, Mr. Brainard",CATALOG
2344,101619,2000-05-03,GARDENING,GD1010,1,"Jones, Mr. Brainard",CATALOG
2345,108261,2000-06-17,PETS,PT1000,2,"Jones, Mr. Brainard",CATALOG
2346,131980,2000-10-25,TOYS,TY3500,1,"Jones, Mr. Brainard",CATALOG
2347,144986,2001-01-01,SOFTWARE,SW1207,1,"Jones, Mr. Brainard",CATALOG
2348,144986,2001-01-01,SOFTWARE,SW1807,4,"Jones, Mr. Brainard",CATALOG
2349,144986,2001-01-01,SOFTWARE,SW4792,4,"Jones, Mr. Brainard",CATALOG
2350,144986,2001-01-01,SOFTWARE,SW9782,3,"Jones, Mr. Brainard",CATALOG
2351,149567,2001-01-26,SPORTS,SP1100,1,"Jones, Mr. Brainard",CATALOG
2352,149567,2001-01-26,SPORTS,SP2000,1,"Jones, Mr. Brainard",CATALOG
2353,149567,2001-01-26,SPORTS,SP3200,1,"Jones, Mr. Brainard",CATALOG
2354,121721,1997-05-25,SPORTS,SP1000,1,"Washton, Ms. Monica",CATALOG
2355,134309,1997-07-30,PETS,PT2000,3,"Washton, Ms. Monica",CATALOG
2356,151830,1997-10-31,TOYS,TY1950,3,"Washton, Ms. Monica",CATALOG
2357,179329,1998-03-30,GARDENING,GD1001,1,"Washton, Ms. Monica",CATALOG
2358,183493,1998-04-18,TOYS,TY1700,1,"Washton, Ms. Monica",CATALOG
2359,186154,1998-04-30,PETS,PT1200,1,"Washton, Ms. Monica",CATALOG
2360,186154,1998-04-30,PETS,PT2400,1,"Washton, Ms. Monica",CATALOG
2361,186154,1998-04-30,PETS,PT3100,1,"Washton, Ms. Monica",CATALOG
2362,186154,1998-04-30,PETS,PT4600,2,"Washton, Ms. Monica",CATALOG
2363,192531,1998-05-28,PETS,PT2200,1,"Washton, Ms. Monica",CATALOG
2364,206790,1998-07-28,SPORTS,SP3000,1,"Washton, Ms. Monica",CATALOG
2365,121721,2000-09-01,SPORTS,SP1000,1,"Washton, Ms. Monica",CATALOG
2366,134309,2000-11-06,PETS,PT2000,3,"Washton, Ms. Monica",CATALOG
2367,151830,2001-02-07,TOYS,TY1950,3,"Washton, Ms. Monica",CATALOG
2368,106067,1997-02-24,SPORTS,SP2200,1,"Jones, Mr. F. J.",CATALOG
2369,106067,1997-02-24,SPORTS,SP3200,1,"Jones, Mr. F. J.",CATALOG
2370,106067,1997-02-24,SPORTS,SP3400,1,"Jones, Mr. F. J.",CATALOG
2371,109753,1997-03-19,PETS,PT3100,1,"Jones, Mr. F. J.",CATALOG
2372,112945,1997-04-07,PETS,PT2300,1,"Jones, Mr. F. J.",CATALOG
2373,116502,1997-04-27,SPORTS,SP2500,1,"Jones, Mr. F. J.",CATALOG
2374,208170,1998-08-03,SPORTS,SP2000,1,"Jones, Mr. F. J.",CATALOG
2375,234634,1998-11-23,TOYS,TY3100,1,"Jones, Mr. F. J.",CATALOG
2376,234634,1998-11-23,TOYS,TY3400,3,"Jones, Mr. F. J.",CATALOG
2377,234634,1998-11-23,TOYS,TY4600,1,"Jones, Mr. F. J.",CATALOG
2378,234634,1998-11-23,TOYS,TY4700,1,"Jones, Mr. F. J.",CATALOG
2379,106067,2000-06-03,SPORTS,SP2200,1,"Jones, Mr. F. J.",CATALOG
2380,106067,2000-06-03,SPORTS,SP3200,1,"Jones, Mr. F. J.",CATALOG
2381,106067,2000-06-03,SPORTS,SP3400,1,"Jones, Mr. F. J.",CATALOG
2382,109753,2000-06-26,PETS,PT3100,1,"Jones, Mr. F. J.",CATALOG
2383,112945,2000-07-15,PETS,PT2300,1,"Jones, Mr. F. J.",CATALOG
2384,116502,2000-08-04,SPORTS,SP2500,1,"Jones, Mr. F. J.",CATALOG
2385,110921,1997-03-26,GARDENING,GD3100,1,"Justice, Mr. Clinton",CATALOG
2386,110921,1997-03-26,GARDENING,GD3300,1,"Justice, Mr. Clinton",CATALOG
2387,110921,1997-03-26,GARDENING,GD4100,1,"Justice, Mr. Clinton",CATALOG
2388,134313,1997-07-30,SPORTS,SP2300,1,"Justice, Mr. Clinton",CATALOG
2389,136592,1997-08-11,PETS,PT2100,4,"Justice, Mr. Clinton",CATALOG
2390,187463,1998-05-06,SOFTWARE,SW7935,4,"Justice, Mr. Clinton",CATALOG
2391,190472,1998-05-19,GARDENING,GD1400,1,"Justice, Mr. Clinton",CATALOG
2392,197500,1998-06-18,SPORTS,SP3000,1,"Justice, Mr. Clinton",CATALOG
2393,209373,1998-08-08,TOYS,TY4700,4,"Justice, Mr. Clinton",CATALOG
2394,211793,1998-08-18,PETS,PT3500,1,"Justice, Mr. Clinton",CATALOG
2395,215294,1998-09-02,SPORTS,SP3400,1,"Justice, Mr. Clinton",CATALOG
2396,226176,1998-10-18,SPORTS,SP2700,1,"Justice, Mr. Clinton",CATALOG
2397,235055,1998-11-25,SPORTS,SP1300,1,"Justice, Mr. Clinton",CATALOG
2398,110921,2000-07-03,GARDENING,GD3100,1,"Justice, Mr. Clinton",CATALOG
2399,110921,2000-07-03,GARDENING,GD3300,1,"Justice, Mr. Clinton",CATALOG
2400,110921,2000-07-03,GARDENING,GD4100,1,"Justice, Mr. Clinton",CATALOG
2401,134313,2000-11-06,SPORTS,SP2300,1,"Justice, Mr. Clinton",CATALOG
2402,136592,2000-11-18,PETS,PT2100,4,"Justice, Mr. Clinton",CATALOG
2403,100597,1997-01-16,SPORTS,SP1200,2,"Gall, Ms. Ann",CATALOG
2404,113679,1997-04-11,GARDENING,GD1200,2,"Gall, Ms. Ann",CATALOG
2405,128153,1997-06-28,SPORTS,SP1200,1,"Gall, Ms. Ann",CATALOG
2406,128153,1997-06-28,SPORTS,SP2200,1,"Gall, Ms. Ann",CATALOG
2407,128153,1997-06-28,SPORTS,SP2300,4,"Gall, Ms. Ann",CATALOG
2408,159604,1997-12-11,PETS,PT2100,1,"Gall, Ms. Ann",CATALOG
2409,161317,1997-12-20,TOYS,TY4500,2,"Gall, Ms. Ann",CATALOG
2410,161515,1997-12-21,SOFTWARE,SW4187,1,"Gall, Ms. Ann",CATALOG
2411,164671,1998-01-09,SOFTWARE,SW1828,1,"Gall, Ms. Ann",CATALOG
2412,172951,1998-02-26,GARDENING,GD2300,1,"Gall, Ms. Ann",CATALOG
2413,173140,1998-02-27,SPORTS,SP2000,1,"Gall, Ms. Ann",CATALOG
2414,219115,1998-09-18,SPORTS,SP1500,1,"Gall, Ms. Ann",CATALOG
2415,239998,1998-12-16,TOYS,TY1300,1,"Gall, Ms. Ann",CATALOG
2416,100597,2000-04-25,SPORTS,SP1200,2,"Gall, Ms. Ann",CATALOG
2417,113679,2000-07-19,GARDENING,GD1200,2,"Gall, Ms. Ann",CATALOG
2418,128153,2000-10-05,SPORTS,SP1200,1,"Gall, Ms. Ann",CATALOG
2419,128153,2000-10-05,SPORTS,SP2200,1,"Gall, Ms. Ann",CATALOG
2420,128153,2000-10-05,SPORTS,SP2300,4,"Gall, Ms. Ann",CATALOG
2421,159604,2001-03-20,PETS,PT2100,1,"Gall, Ms. Ann",CATALOG
2422,161317,2001-03-29,TOYS,TY4500,2,"Gall, Ms. Ann",CATALOG
2423,161515,2001-03-30,SOFTWARE,SW4187,1,"Gall, Ms. Ann",CATALOG
2424,164671,2001-04-18,SOFTWARE,SW1828,1,"Gall, Ms. Ann",CATALOG
2425,117996,1997-05-05,SPORTS,SP2600,1,"Jones, Mr. Tyson",CATALOG
2426,122512,1997-05-29,PETS,PT1000,1,"Jones, Mr. Tyson",CATALOG
2427,127530,1997-06-25,COLLECTIBLES,CC4800,1,"Jones, Mr. Tyson",CATALOG
2428,128545,1997-06-30,SPORTS,SP1400,2,"Jones, Mr. Tyson",CATALOG
2429,132738,1997-07-22,TOYS,TY1100,1,"Jones, Mr. Tyson",CATALOG
2430,160155,1997-12-14,TOYS,TY3100,3,"Jones, Mr. Tyson",CATALOG
2431,160155,1997-12-14,TOYS,TY4400,1,"Jones, Mr. Tyson",CATALOG
2432,160155,1997-12-14,TOYS,TY5400,1,"Jones, Mr. Tyson",CATALOG
2433,196288,1998-06-13,SPORTS,SP1200,3,"Jones, Mr. Tyson",CATALOG
2434,217439,1998-09-11,TOYS,TY1100,1,"Jones, Mr. Tyson",CATALOG
2435,219600,1998-09-20,TOYS,TY4300,3,"Jones, Mr. Tyson",CATALOG
2436,242490,1998-12-27,TOYS,TY1100,2,"Jones, Mr. Tyson",CATALOG
2437,242490,1998-12-27,TOYS,TY1650,2,"Jones, Mr. Tyson",CATALOG
2438,242490,1998-12-27,TOYS,TY1100,1,"Jones, Mr. Tyson",CATALOG
2439,242490,1998-12-27,TOYS,TY5200,1,"Jones, Mr. Tyson",CATALOG
2440,117996,2000-08-12,SPORTS,SP2600,1,"Jones, Mr. Tyson",CATALOG
2441,122512,2000-09-05,PETS,PT1000,1,"Jones, Mr. Tyson",CATALOG
2442,127530,2000-10-02,COLLECTIBLES,CC4800,1,"Jones, Mr. Tyson",CATALOG
2443,128545,2000-10-07,SPORTS,SP1400,2,"Jones, Mr. Tyson",CATALOG
2444,132738,2000-10-29,TOYS,TY1100,1,"Jones, Mr. Tyson",CATALOG
2445,160155,2001-03-23,TOYS,TY3100,3,"Jones, Mr. Tyson",CATALOG
2446,160155,2001-03-23,TOYS,TY4400,1,"Jones, Mr. Tyson",CATALOG
2447,160155,2001-03-23,TOYS,TY5400,1,"Jones, Mr. Tyson",CATALOG
2448,101110,1997-01-20,PETS,PT2400,1,"King, Ms. Kathryn",CATALOG
2449,104532,1997-02-14,SPORTS,SP2000,1,"King, Ms. Kathryn",CATALOG
2450,110436,1997-03-23,GARDENING,GD2400,1,"King, Ms. Kathryn",CATALOG
2451,117238,1997-05-01,SPORTS,SP1000,1,"King, Ms. Kathryn",CATALOG
2452,133329,1997-07-25,PETS,PT1400,2,"King, Ms. Kathryn",CATALOG
2453,133329,1997-07-25,PETS,PT3500,1,"King, Ms. Kathryn",CATALOG
2454,133329,1997-07-25,PETS,PT4300,1,"King, Ms. Kathryn",CATALOG
2455,133329,1997-07-25,PETS,PT4600,1,"King, Ms. Kathryn",CATALOG
2456,133697,1997-07-27,PETS,PT1300,1,"King, Ms. Kathryn",CATALOG
2457,138823,1997-08-23,SPORTS,SP2300,1,"King, Ms. Kathryn",CATALOG
2458,153854,1997-11-11,TOYS,TY2300,1,"King, Ms. Kathryn",CATALOG
2459,177263,1998-03-20,TOYS,TY3800,1,"King, Ms. Kathryn",CATALOG
2460,180405,1998-04-04,GARDENING,GD4200,1,"King, Ms. Kathryn",CATALOG
2461,190692,1998-05-20,PETS,PT1100,1,"King, Ms. Kathryn",CATALOG
2462,192996,1998-05-30,TOYS,TY3700,4,"King, Ms. Kathryn",CATALOG
2463,196525,1998-06-14,PETS,PT3100,1,"King, Ms. Kathryn",CATALOG
2464,101110,2000-04-29,PETS,PT2400,1,"King, Ms. Kathryn",CATALOG
2465,104532,2000-05-24,SPORTS,SP2000,1,"King, Ms. Kathryn",CATALOG
2466,110436,2000-06-30,GARDENING,GD2400,1,"King, Ms. Kathryn",CATALOG
2467,117238,2000-08-08,SPORTS,SP1000,1,"King, Ms. Kathryn",CATALOG
2468,133329,2000-11-01,PETS,PT1400,2,"King, Ms. Kathryn",CATALOG
2469,133329,2000-11-01,PETS,PT3500,1,"King, Ms. Kathryn",CATALOG
2470,133329,2000-11-01,PETS,PT4300,1,"King, Ms. Kathryn",CATALOG
2471,133329,2000-11-01,PETS,PT4600,1,"King, Ms. Kathryn",CATALOG
2472,133697,2000-11-03,PETS,PT1300,1,"King, Ms. Kathryn",CATALOG
2473,138823,2000-11-30,SPORTS,SP2300,1,"King, Ms. Kathryn",CATALOG
2474,153854,2001-02-18,TOYS,TY2300,1,"King, Ms. Kathryn",CATALOG
2475,101112,1997-01-20,SPORTS,SP2400,1,"Jones, Mr. Carl",CATALOG
2476,104683,1997-02-15,PETS,PT4600,1,"Jones, Mr. Carl",CATALOG
2477,108573,1997-03-12,SPORTS,SP2400,3,"Jones, Mr. Carl",CATALOG
2478,111574,1997-03-30,SPORTS,SP2300,1,"Jones, Mr. Carl",CATALOG
2479,123630,1997-06-04,SPORTS,SP2000,1,"Jones, Mr. Carl",CATALOG
2480,123630,1997-06-04,SPORTS,SP3200,3,"Jones, Mr. Carl",CATALOG
2481,134317,1997-07-30,PETS,PT2100,1,"Jones, Mr. Carl",CATALOG
2482,141354,1997-09-05,PETS,PT1300,2,"Jones, Mr. Carl",CATALOG
2483,156347,1997-11-24,TOYS,TY1300,1,"Jones, Mr. Carl",CATALOG
2484,200543,1998-07-01,PETS,PT3100,1,"Jones, Mr. Carl",CATALOG
2485,210121,1998-08-11,SOFTWARE,SW2842,1,"Jones, Mr. Carl",CATALOG
2486,221727,1998-09-29,SOFTWARE,SW7823,1,"Jones, Mr. Carl",CATALOG
2487,223655,1998-10-07,PETS,PT3400,3,"Jones, Mr. Carl",CATALOG
2488,232303,1998-11-13,GARDENING,GD1010,1,"Jones, Mr. Carl",CATALOG
2489,235538,1998-11-27,PETS,PT3100,3,"Jones, Mr. Carl",CATALOG
2490,240474,1998-12-18,SOFTWARE,SW6269,1,"Jones, Mr. Carl",CATALOG
2491,101112,2000-04-29,SPORTS,SP2400,1,"Jones, Mr. Carl",CATALOG
2492,104683,2000-05-25,PETS,PT4600,1,"Jones, Mr. Carl",CATALOG
