ID,INV,PCODE,DATE,CATALOG,QTY,CUSTNUM,ORIGEN
2492,146615,PT4600,1997-10-03,PETS,1,"Reuter, Ms. Gloria",CATALOG
2493,148429,SP1100,1997-10-13,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2494,148429,SP1400,1997-10-13,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2495,148429,SP2200,1997-10-13,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2496,148429,SP3300,1997-10-13,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2497,150466,SW4825,1997-10-24,SOFTWARE,1,"Reuter, Ms. Gloria",CATALOG
2498,191139,PT2000,1998-05-22,PETS,2,"Reuter, Ms. Gloria",CATALOG
2499,192012,TY1100,1998-05-26,TOYS,1,"Reuter, Ms. Gloria",CATALOG
2500,192012,TY1700,1998-05-26,TOYS,1,"Reuter, Ms. Gloria",CATALOG
2501,192012,TY2500,1998-05-26,TOYS,1,"Reuter, Ms. Gloria",CATALOG
2502,192012,TY4500,1998-05-26,TOYS,1,"Reuter, Ms. Gloria",CATALOG
2503,207652,SP1200,1998-08-01,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2504,215897,PT3200,1998-09-05,PETS,1,"Reuter, Ms. Gloria",CATALOG
2505,132497,SP1100,2000-10-28,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2506,132497,SP1600,2000-10-28,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2507,132497,SP2000,2000-10-28,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2508,132497,SP2600,2000-10-28,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2509,146615,PT2300,2001-01-10,PETS,4,"Reuter, Ms. Gloria",CATALOG
2510,146615,PT3500,2001-01-10,PETS,2,"Reuter, Ms. Gloria",CATALOG
2511,146615,PT4600,2001-01-10,PETS,1,"Reuter, Ms. Gloria",CATALOG
2512,148429,SP1100,2001-01-20,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2513,148429,SP1400,2001-01-20,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2514,148429,SP2200,2001-01-20,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2515,148429,SP3300,2001-01-20,SPORTS,1,"Reuter, Ms. Gloria",CATALOG
2516,150466,SW4825,2001-01-31,SOFTWARE,1,"Reuter, Ms. Gloria",CATALOG
2517,108388,PT2300,1997-03-11,PETS,1,"Dallas, Mr. Lanny",CATALOG
2518,109885,GD3300,1997-03-20,GARDENING,1,"Dallas, Mr. Lanny",CATALOG
2519,158971,SW4831,1997-12-08,SOFTWARE,1,"Dallas, Mr. Lanny",CATALOG
2520,172521,GD2200,1998-02-24,GARDENING,2,"Dallas, Mr. Lanny",CATALOG
2521,175819,PT4500,1998-03-13,PETS,3,"Dallas, Mr. Lanny",CATALOG
2522,179706,PT4600,1998-04-01,PETS,1,"Dallas, Mr. Lanny",CATALOG
2523,183189,GD3200,1998-04-17,GARDENING,1,"Dallas, Mr. Lanny",CATALOG
2524,190883,TY1750,1998-05-21,TOYS,1,"Dallas, Mr. Lanny",CATALOG
2525,214522,TY1750,1998-08-30,TOYS,1,"Dallas, Mr. Lanny",CATALOG
2526,214522,TY1850,1998-08-30,TOYS,2,"Dallas, Mr. Lanny",CATALOG
2527,214522,TY3200,1998-08-30,TOYS,1,"Dallas, Mr. Lanny",CATALOG
2528,214522,TY3500,1998-08-30,TOYS,1,"Dallas, Mr. Lanny",CATALOG
2529,214785,SP2400,1998-08-31,SPORTS,1,"Dallas, Mr. Lanny",CATALOG
2530,218341,PT4600,1998-09-15,PETS,1,"Dallas, Mr. Lanny",CATALOG
2531,231777,TY1800,1998-11-11,TOYS,1,"Dallas, Mr. Lanny",CATALOG
2532,235942,SW8241,1998-11-29,SOFTWARE,1,"Dallas, Mr. Lanny",CATALOG
2533,108388,PT2300,2000-06-18,PETS,1,"Dallas, Mr. Lanny",CATALOG
2534,109885,GD3300,2000-06-27,GARDENING,1,"Dallas, Mr. Lanny",CATALOG
2535,158971,SW4831,2001-03-17,SOFTWARE,1,"Dallas, Mr. Lanny",CATALOG
2536,104784,GD3000,1997-02-16,GARDENING,1,"Nauge, Mr. Frank",CATALOG
2537,109528,SP2600,1997-03-18,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2538,110550,TY3200,1997-03-24,TOYS,1,"Nauge, Mr. Frank",CATALOG
2539,157840,SP1400,1997-12-02,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2540,157840,SP1600,1997-12-02,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2541,157840,SP3300,1997-12-02,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2542,179929,PT4300,1998-04-02,PETS,1,"Nauge, Mr. Frank",CATALOG
2543,191569,GD3200,1998-05-24,GARDENING,1,"Nauge, Mr. Frank",CATALOG
2544,204623,PT2200,1998-07-19,PETS,1,"Nauge, Mr. Frank",CATALOG
2545,209573,SP1000,1998-08-09,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2546,209573,SP1600,1998-08-09,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2547,209573,SP3200,1998-08-09,SPORTS,4,"Nauge, Mr. Frank",CATALOG
2548,225911,SP1100,1998-10-17,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2549,225911,SP2700,1998-10-17,SPORTS,3,"Nauge, Mr. Frank",CATALOG
2550,225911,SP3000,1998-10-17,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2551,104784,GD3000,2000-05-26,GARDENING,1,"Nauge, Mr. Frank",CATALOG
2552,109528,SP2600,2000-06-25,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2553,110550,TY3200,2000-07-01,TOYS,1,"Nauge, Mr. Frank",CATALOG
2554,157840,SP1400,2001-03-11,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2555,157840,SP1600,2001-03-11,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2556,157840,SP3300,2001-03-11,SPORTS,1,"Nauge, Mr. Frank",CATALOG
2557,101317,SP2500,1997-01-22,SPORTS,2,"Lai, Ms. Andrea",CATALOG
2558,107783,GD2300,1997-03-07,GARDENING,1,"Lai, Ms. Andrea",CATALOG
2559,111881,PT2300,1997-04-01,PETS,1,"Lai, Ms. Andrea",CATALOG
2560,124708,SP1400,1997-06-10,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2561,124708,SP2300,1997-06-10,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2562,124708,SP3000,1997-06-10,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2563,145658,SP3300,1997-09-28,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2564,158973,PT2200,1997-12-08,PETS,1,"Lai, Ms. Andrea",CATALOG
2565,170903,SP2700,1998-02-15,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2566,196477,SP2000,1998-06-14,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2567,196477,SP2200,1998-06-14,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2568,196477,SP2400,1998-06-14,SPORTS,3,"Lai, Ms. Andrea",CATALOG
2569,216426,SP2600,1998-09-07,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2570,232988,SP1500,1998-11-16,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2571,237175,SW7935,1998-12-04,SOFTWARE,2,"Lai, Ms. Andrea",CATALOG
2572,101317,SP2500,2000-05-01,SPORTS,2,"Lai, Ms. Andrea",CATALOG
2573,107783,GD2300,2000-06-14,GARDENING,1,"Lai, Ms. Andrea",CATALOG
2574,111881,PT2300,2000-07-09,PETS,1,"Lai, Ms. Andrea",CATALOG
2575,124708,SP1400,2000-09-17,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2576,124708,SP2300,2000-09-17,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2577,124708,SP3000,2000-09-17,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2578,145658,SP3300,2001-01-05,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2579,158973,PT2200,2001-03-17,PETS,1,"Lai, Ms. Andrea",CATALOG
2580,170903,SP2700,2001-05-25,SPORTS,1,"Lai, Ms. Andrea",CATALOG
2581,101474,PT3300,1997-01-23,PETS,1,"Lu, Ms. Lisa",CATALOG
2582,106209,SP3200,1997-02-25,SPORTS,4,"Lu, Ms. Lisa",CATALOG
2583,118904,PT2000,1997-05-10,PETS,1,"Lu, Ms. Lisa",CATALOG
2584,130460,SW1612,1997-07-10,SOFTWARE,3,"Lu, Ms. Lisa",CATALOG
2585,130460,SW5338,1997-07-10,SOFTWARE,1,"Lu, Ms. Lisa",CATALOG
2586,130460,SW6531,1997-07-10,SOFTWARE,1,"Lu, Ms. Lisa",CATALOG
2587,136140,PT1400,1997-08-09,PETS,1,"Lu, Ms. Lisa",CATALOG
2588,139349,TY4200,1997-08-26,TOYS,1,"Lu, Ms. Lisa",CATALOG
2589,145133,SP1000,1997-09-25,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2590,145133,SP1400,1997-09-25,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2591,145133,SP2400,1997-09-25,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2592,145133,SP3300,1997-09-25,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2593,188581,PT2300,1998-05-11,PETS,1,"Lu, Ms. Lisa",CATALOG
2594,196966,GD1100,1998-06-16,GARDENING,1,"Lu, Ms. Lisa",CATALOG
2595,202575,SP3000,1998-07-10,SPORTS,4,"Lu, Ms. Lisa",CATALOG
2596,208364,TY3300,1998-08-04,TOYS,1,"Lu, Ms. Lisa",CATALOG
2597,221418,SP1500,1998-09-28,SPORTS,2,"Lu, Ms. Lisa",CATALOG
2598,223154,SP2200,1998-10-05,SPORTS,4,"Lu, Ms. Lisa",CATALOG
2599,223154,SP2700,1998-10-05,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2600,223154,SP3400,1998-10-05,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2601,101474,PT3300,2000-05-02,PETS,1,"Lu, Ms. Lisa",CATALOG
2602,106209,SP3200,2000-06-04,SPORTS,4,"Lu, Ms. Lisa",CATALOG
2603,118904,PT2000,2000-08-17,PETS,1,"Lu, Ms. Lisa",CATALOG
2604,130460,SW1612,2000-10-17,SOFTWARE,3,"Lu, Ms. Lisa",CATALOG
2605,130460,SW5338,2000-10-17,SOFTWARE,1,"Lu, Ms. Lisa",CATALOG
2606,130460,SW6531,2000-10-17,SOFTWARE,1,"Lu, Ms. Lisa",CATALOG
2607,136140,PT1400,2000-11-16,PETS,1,"Lu, Ms. Lisa",CATALOG
2608,139349,TY4200,2000-12-03,TOYS,1,"Lu, Ms. Lisa",CATALOG
2609,145133,SP1000,2001-01-02,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2610,145133,SP1400,2001-01-02,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2611,145133,SP2400,2001-01-02,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2612,145133,SP3300,2001-01-02,SPORTS,1,"Lu, Ms. Lisa",CATALOG
2613,100305,PT2300,1997-01-14,PETS,4,"Jones, Mr. Jonathan",CATALOG
2614,102716,GD1600,1997-02-01,GARDENING,1,"Jones, Mr. Jonathan",CATALOG
2615,120981,PT2300,1997-05-21,PETS,1,"Jones, Mr. Jonathan",CATALOG
2616,121884,TY2400,1997-05-26,TOYS,1,"Jones, Mr. Jonathan",CATALOG
2617,128510,TY4600,1997-06-30,TOYS,4,"Jones, Mr. Jonathan",CATALOG
2618,151460,SP1500,1997-10-29,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2619,151460,SP2200,1997-10-29,SPORTS,2,"Jones, Mr. Jonathan",CATALOG
2620,151460,SP3000,1997-10-29,SPORTS,2,"Jones, Mr. Jonathan",CATALOG
2621,151460,SP3100,1997-10-29,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2622,152381,PT4400,1997-11-03,PETS,4,"Jones, Mr. Jonathan",CATALOG
2623,172329,PT2000,1998-02-23,PETS,1,"Jones, Mr. Jonathan",CATALOG
2624,174229,SP2000,1998-03-05,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2625,198607,PT4300,1998-06-23,PETS,1,"Jones, Mr. Jonathan",CATALOG
2626,211257,TY3200,1998-08-16,TOYS,2,"Jones, Mr. Jonathan",CATALOG
2627,225206,SP1300,1998-10-14,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2628,225206,SP1600,1998-10-14,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2629,225206,SP2400,1998-10-14,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2630,226142,SW4187,1998-10-18,SOFTWARE,3,"Jones, Mr. Jonathan",CATALOG
2631,227787,SP1500,1998-10-25,SPORTS,3,"Jones, Mr. Jonathan",CATALOG
2632,100305,PT2300,2000-04-23,PETS,4,"Jones, Mr. Jonathan",CATALOG
2633,102716,GD1600,2000-05-11,GARDENING,1,"Jones, Mr. Jonathan",CATALOG
2634,120981,PT2300,2000-08-28,PETS,1,"Jones, Mr. Jonathan",CATALOG
2635,121884,TY2400,2000-09-02,TOYS,1,"Jones, Mr. Jonathan",CATALOG
2636,128510,TY4600,2000-10-07,TOYS,4,"Jones, Mr. Jonathan",CATALOG
2637,151460,SP1500,2001-02-05,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2638,151460,SP2200,2001-02-05,SPORTS,2,"Jones, Mr. Jonathan",CATALOG
2639,151460,SP3000,2001-02-05,SPORTS,2,"Jones, Mr. Jonathan",CATALOG
2640,151460,SP3100,2001-02-05,SPORTS,1,"Jones, Mr. Jonathan",CATALOG
2641,152381,PT4400,2001-02-10,PETS,4,"Jones, Mr. Jonathan",CATALOG
2642,133080,TY5100,1997-07-24,TOYS,2,"Courtney, Ms. Leanne",CATALOG
2643,153279,PT1000,1997-11-08,PETS,1,"Courtney, Ms. Leanne",CATALOG
2644,157660,PT3500,1997-12-01,PETS,1,"Courtney, Ms. Leanne",CATALOG
2645,164645,SP2700,1998-01-09,SPORTS,3,"Courtney, Ms. Leanne",CATALOG
2646,169428,GD3300,1998-02-07,GARDENING,1,"Courtney, Ms. Leanne",CATALOG
2647,175228,TY2600,1998-03-10,TOYS,1,"Courtney, Ms. Leanne",CATALOG
2648,186350,SP2000,1998-05-01,SPORTS,1,"Courtney, Ms. Leanne",CATALOG
2649,189247,GD2400,1998-05-14,GARDENING,3,"Courtney, Ms. Leanne",CATALOG
2650,201442,SP3400,1998-07-05,SPORTS,1,"Courtney, Ms. Leanne",CATALOG
2651,202817,SP1500,1998-07-11,SPORTS,2,"Courtney, Ms. Leanne",CATALOG
2652,227789,TY1750,1998-10-25,TOYS,3,"Courtney, Ms. Leanne",CATALOG
2653,133080,TY5100,2000-10-31,TOYS,2,"Courtney, Ms. Leanne",CATALOG
2654,153279,PT1000,2001-02-15,PETS,1,"Courtney, Ms. Leanne",CATALOG
2655,157660,PT3500,2001-03-10,PETS,1,"Courtney, Ms. Leanne",CATALOG
2656,164645,SP2700,2001-04-18,SPORTS,3,"Courtney, Ms. Leanne",CATALOG
2657,169428,GD3300,2001-05-17,GARDENING,1,"Courtney, Ms. Leanne",CATALOG
2658,102032,PT1000,1997-01-27,PETS,1,"Jones, Mr. Everett",CATALOG
2659,102032,PT1100,1997-01-27,PETS,1,"Jones, Mr. Everett",CATALOG
2660,102032,PT2000,1997-01-27,PETS,1,"Jones, Mr. Everett",CATALOG
2661,102032,PT2300,1997-01-27,PETS,2,"Jones, Mr. Everett",CATALOG
2662,107792,SP1400,1997-03-07,SPORTS,1,"Jones, Mr. Everett",CATALOG
2663,117781,PT1100,1997-05-04,PETS,1,"Jones, Mr. Everett",CATALOG
2664,117781,PT1300,1997-05-04,PETS,1,"Jones, Mr. Everett",CATALOG
2665,117781,PT1400,1997-05-04,PETS,1,"Jones, Mr. Everett",CATALOG
2666,160124,TY1600,1997-12-14,TOYS,1,"Jones, Mr. Everett",CATALOG
2667,160124,TY1700,1997-12-14,TOYS,3,"Jones, Mr. Everett",CATALOG
2668,160124,TY2200,1997-12-14,TOYS,1,"Jones, Mr. Everett",CATALOG
2669,160124,TY2400,1997-12-14,TOYS,1,"Jones, Mr. Everett",CATALOG
2670,161061,SW5338,1997-12-19,SOFTWARE,1,"Jones, Mr. Everett",CATALOG
2671,161272,TY1750,1997-12-20,TOYS,1,"Jones, Mr. Everett",CATALOG
2672,161272,TY3200,1997-12-20,TOYS,1,"Jones, Mr. Everett",CATALOG
2673,161272,TY3600,1997-12-20,TOYS,1,"Jones, Mr. Everett",CATALOG
2674,163732,PT2400,1998-01-03,PETS,2,"Jones, Mr. Everett",CATALOG
2675,176628,PT3300,1998-03-17,PETS,3,"Jones, Mr. Everett",CATALOG
2676,192027,PT1000,1998-05-26,PETS,1,"Jones, Mr. Everett",CATALOG
2677,192027,PT3500,1998-05-26,PETS,1,"Jones, Mr. Everett",CATALOG
2678,192027,PT4300,1998-05-26,PETS,1,"Jones, Mr. Everett",CATALOG
2679,196703,CC1300,1998-06-15,COLLECTIBLES,4,"Jones, Mr. Everett",CATALOG
2680,196703,CC3400,1998-06-15,COLLECTIBLES,1,"Jones, Mr. Everett",CATALOG
2681,196703,CC4500,1998-06-15,COLLECTIBLES,1,"Jones, Mr. Everett",CATALOG
2682,201206,SW2123,1998-07-04,SOFTWARE,2,"Jones, Mr. Everett",CATALOG
2683,201206,SW3617,1998-07-04,SOFTWARE,1,"Jones, Mr. Everett",CATALOG
2684,201206,SW7383,1998-07-04,SOFTWARE,1,"Jones, Mr. Everett",CATALOG
2685,204877,SP3200,1998-07-20,SPORTS,3,"Jones, Mr. Everett",CATALOG
2686,214535,SW3482,1998-08-30,SOFTWARE,4,"Jones, Mr. Everett",CATALOG
2687,102032,PT1000,2000-05-06,PETS,1,"Jones, Mr. Everett",CATALOG
2688,102032,PT1100,2000-05-06,PETS,1,"Jones, Mr. Everett",CATALOG
2689,102032,PT2000,2000-05-06,PETS,1,"Jones, Mr. Everett",CATALOG
2690,102032,PT2300,2000-05-06,PETS,2,"Jones, Mr. Everett",CATALOG
2691,107792,SP1400,2000-06-14,SPORTS,1,"Jones, Mr. Everett",CATALOG
2692,117781,PT1100,2000-08-11,PETS,1,"Jones, Mr. Everett",CATALOG
2693,117781,PT1300,2000-08-11,PETS,1,"Jones, Mr. Everett",CATALOG
2694,117781,PT1400,2000-08-11,PETS,1,"Jones, Mr. Everett",CATALOG
2695,160124,TY1600,2001-03-23,TOYS,1,"Jones, Mr. Everett",CATALOG
2696,160124,TY1700,2001-03-23,TOYS,3,"Jones, Mr. Everett",CATALOG
2697,160124,TY2200,2001-03-23,TOYS,1,"Jones, Mr. Everett",CATALOG
2698,160124,TY2400,2001-03-23,TOYS,1,"Jones, Mr. Everett",CATALOG
2699,161061,SW5338,2001-03-28,SOFTWARE,1,"Jones, Mr. Everett",CATALOG
2700,161272,TY1750,2001-03-29,TOYS,1,"Jones, Mr. Everett",CATALOG
2701,161272,TY3200,2001-03-29,TOYS,1,"Jones, Mr. Everett",CATALOG
2702,161272,TY3600,2001-03-29,TOYS,1,"Jones, Mr. Everett",CATALOG
2703,163732,PT2400,2001-04-12,PETS,2,"Jones, Mr. Everett",CATALOG
2704,102033,SP1600,1997-01-27,SPORTS,1,"Fisher, Ms. Jennifer",CATALOG
2705,120576,TY2500,1997-05-19,TOYS,2,"Fisher, Ms. Jennifer",CATALOG
2706,124152,PT4500,1997-06-07,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2707,147181,SW4575,1997-10-06,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2708,147181,SW7221,1997-10-06,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2709,147181,SW7823,1997-10-06,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2710,162250,TY3300,1997-12-25,TOYS,1,"Fisher, Ms. Jennifer",CATALOG
2711,169073,PT1000,1998-02-05,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2712,169073,PT1300,1998-02-05,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2713,169073,PT1300,1998-02-05,PETS,2,"Fisher, Ms. Jennifer",CATALOG
2714,169073,PT4300,1998-02-05,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2715,172163,GD1200,1998-02-22,GARDENING,1,"Fisher, Ms. Jennifer",CATALOG
2716,176240,GD1001,1998-03-15,GARDENING,1,"Fisher, Ms. Jennifer",CATALOG
2717,178069,GD2400,1998-03-24,GARDENING,1,"Fisher, Ms. Jennifer",CATALOG
2718,180593,PT2200,1998-04-05,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2719,189747,SP2600,1998-05-16,SPORTS,1,"Fisher, Ms. Jennifer",CATALOG
2720,215715,SP3000,1998-09-04,SPORTS,3,"Fisher, Ms. Jennifer",CATALOG
2721,222649,SW1005,1998-10-03,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2722,233914,PT1400,1998-11-20,PETS,4,"Fisher, Ms. Jennifer",CATALOG
2723,233914,PT2100,1998-11-20,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2724,233914,PT3400,1998-11-20,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2725,233914,PT4200,1998-11-20,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2726,236209,TY1500,1998-11-30,TOYS,4,"Fisher, Ms. Jennifer",CATALOG
2727,242681,TY4600,1998-12-28,TOYS,1,"Fisher, Ms. Jennifer",CATALOG
2728,102033,SP1600,2000-05-06,SPORTS,1,"Fisher, Ms. Jennifer",CATALOG
2729,120576,TY2500,2000-08-26,TOYS,2,"Fisher, Ms. Jennifer",CATALOG
2730,124152,PT4500,2000-09-14,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2731,147181,SW4575,2001-01-13,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2732,147181,SW7221,2001-01-13,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2733,147181,SW7823,2001-01-13,SOFTWARE,1,"Fisher, Ms. Jennifer",CATALOG
2734,162250,TY3300,2001-04-03,TOYS,1,"Fisher, Ms. Jennifer",CATALOG
2735,169073,PT1000,2001-05-15,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2736,169073,PT1300,2001-05-15,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2737,169073,PT1300,2001-05-15,PETS,2,"Fisher, Ms. Jennifer",CATALOG
2738,169073,PT4300,2001-05-15,PETS,1,"Fisher, Ms. Jennifer",CATALOG
2739,103520,TY2100,1997-02-07,TOYS,1,"Chan, Mr. Ed",CATALOG
2740,103520,TY3100,1997-02-07,TOYS,1,"Chan, Mr. Ed",CATALOG
2741,103520,TY3400,1997-02-07,TOYS,1,"Chan, Mr. Ed",CATALOG
2742,108398,TY4700,1997-03-11,TOYS,1,"Chan, Mr. Ed",CATALOG
2743,115911,GD2400,1997-04-24,GARDENING,1,"Chan, Mr. Ed",CATALOG
2744,125700,SP3000,1997-06-15,SPORTS,1,"Chan, Mr. Ed",CATALOG
2745,155004,SP1500,1997-11-17,SPORTS,1,"Chan, Mr. Ed",CATALOG
2746,155004,SP3000,1997-11-17,SPORTS,1,"Chan, Mr. Ed",CATALOG
2747,155004,SP3100,1997-11-17,SPORTS,3,"Chan, Mr. Ed",CATALOG
2748,155003,SP3300,1997-11-17,SPORTS,3,"Chan, Mr. Ed",CATALOG
2749,182121,GD1010,1998-04-12,GARDENING,2,"Chan, Mr. Ed",CATALOG
2750,196709,TY1500,1998-06-15,TOYS,3,"Chan, Mr. Ed",CATALOG
2751,204152,SP3400,1998-07-17,SPORTS,2,"Chan, Mr. Ed",CATALOG
2752,205809,PT2300,1998-07-24,PETS,1,"Chan, Mr. Ed",CATALOG
2753,103520,TY2100,2000-05-17,TOYS,1,"Chan, Mr. Ed",CATALOG
2754,103520,TY3100,2000-05-17,TOYS,1,"Chan, Mr. Ed",CATALOG
2755,103520,TY3400,2000-05-17,TOYS,1,"Chan, Mr. Ed",CATALOG
2756,108398,TY4700,2000-06-18,TOYS,1,"Chan, Mr. Ed",CATALOG
2757,115911,GD2400,2000-08-01,GARDENING,1,"Chan, Mr. Ed",CATALOG
2758,125700,SP3000,2000-09-22,SPORTS,1,"Chan, Mr. Ed",CATALOG
2759,155004,SP1500,2001-02-24,SPORTS,1,"Chan, Mr. Ed",CATALOG
2760,155004,SP3000,2001-02-24,SPORTS,1,"Chan, Mr. Ed",CATALOG
2761,155004,SP3100,2001-02-24,SPORTS,3,"Chan, Mr. Ed",CATALOG
2762,155003,SP3300,2001-02-24,SPORTS,3,"Chan, Mr. Ed",CATALOG
2763,154805,SP1200,1997-11-16,SPORTS,1,"Monet, Mr. Ken",CATALOG
2764,158981,SP1500,1997-12-08,SPORTS,3,"Monet, Mr. Ken",CATALOG
2765,158981,SP1600,1997-12-08,SPORTS,1,"Monet, Mr. Ken",CATALOG
2766,158981,SP2600,1997-12-08,SPORTS,1,"Monet, Mr. Ken",CATALOG
2767,160509,PT4200,1997-12-16,PETS,1,"Monet, Mr. Ken",CATALOG
2768,191152,PT4400,1998-05-22,PETS,1,"Monet, Mr. Ken",CATALOG
2769,203052,TY3800,1998-07-12,TOYS,1,"Monet, Mr. Ken",CATALOG
2770,203052,TY4700,1998-07-12,TOYS,1,"Monet, Mr. Ken",CATALOG
2771,207230,TY3500,1998-07-30,TOYS,1,"Monet, Mr. Ken",CATALOG
2772,215489,GD1010,1998-09-03,GARDENING,1,"Monet, Mr. Ken",CATALOG
2773,215489,GD2200,1998-09-03,GARDENING,1,"Monet, Mr. Ken",CATALOG
2774,215489,GD3000,1998-09-03,GARDENING,3,"Monet, Mr. Ken",CATALOG
2775,215489,GD4200,1998-09-03,GARDENING,1,"Monet, Mr. Ken",CATALOG
2776,239056,SP3400,1998-12-12,SPORTS,1,"Monet, Mr. Ken",CATALOG
2777,154805,SP1200,2001-02-23,SPORTS,1,"Monet, Mr. Ken",CATALOG
2778,158981,SP1500,2001-03-17,SPORTS,3,"Monet, Mr. Ken",CATALOG
2779,158981,SP1600,2001-03-17,SPORTS,1,"Monet, Mr. Ken",CATALOG
2780,158981,SP2600,2001-03-17,SPORTS,1,"Monet, Mr. Ken",CATALOG
2781,160509,PT4200,2001-03-25,PETS,1,"Monet, Mr. Ken",CATALOG
2782,132513,SP1300,1997-07-21,SPORTS,1,"Tart, Ms. Angela",CATALOG
2783,132513,SP2600,1997-07-21,SPORTS,1,"Tart, Ms. Angela",CATALOG
2784,132513,SP3100,1997-07-21,SPORTS,1,"Tart, Ms. Angela",CATALOG
2785,132513,SP3200,1997-07-21,SPORTS,1,"Tart, Ms. Angela",CATALOG
2786,152391,PT2100,1997-11-03,PETS,1,"Tart, Ms. Angela",CATALOG
2787,159951,TY1650,1997-12-13,TOYS,3,"Tart, Ms. Angela",CATALOG
2788,163452,PT3200,1998-01-01,PETS,1,"Tart, Ms. Angela",CATALOG
2789,165396,GD3300,1998-01-14,GARDENING,1,"Tart, Ms. Angela",CATALOG
2790,212439,SP1000,1998-08-21,SPORTS,1,"Tart, Ms. Angela",CATALOG
2791,217395,SP2500,1998-09-11,SPORTS,1,"Tart, Ms. Angela",CATALOG
2792,217395,SP3000,1998-09-11,SPORTS,3,"Tart, Ms. Angela",CATALOG
2793,217395,SP3000,1998-09-11,SPORTS,1,"Tart, Ms. Angela",CATALOG
2794,217395,SP3200,1998-09-11,SPORTS,1,"Tart, Ms. Angela",CATALOG
2795,224337,TY1700,1998-10-10,TOYS,3,"Tart, Ms. Angela",CATALOG
2796,224337,TY4300,1998-10-10,TOYS,4,"Tart, Ms. Angela",CATALOG
